Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2008","2008","3050","FAO TIER 1","kilotonnes","33.73","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2009","2009","3050","FAO TIER 1","kilotonnes","621.59","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2009","2009","3050","FAO TIER 1","kilotonnes","1.4874","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2009","2009","3050","FAO TIER 1","kilotonnes","33.6869","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2010","2010","3050","FAO TIER 1","kilotonnes","624.1058","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2010","2010","3050","FAO TIER 1","kilotonnes","1.5263","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2010","2010","3050","FAO TIER 1","kilotonnes","33.9314","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2011","2011","3050","FAO TIER 1","kilotonnes","633.6962","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2011","2011","3050","FAO TIER 1","kilotonnes","1.5486","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2011","2011","3050","FAO TIER 1","kilotonnes","34.0381","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2012","2012","3050","FAO TIER 1","kilotonnes","637.5628","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2012","2012","3050","FAO TIER 1","kilotonnes","1.5946","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2012","2012","3050","FAO TIER 1","kilotonnes","34.127","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2013","2013","3050","FAO TIER 1","kilotonnes","639.9296","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2013","2013","3050","FAO TIER 1","kilotonnes","1.6223","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2013","2013","3050","FAO TIER 1","kilotonnes","34.1982","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2014","2014","3050","FAO TIER 1","kilotonnes","638.8625","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2014","2014","3050","FAO TIER 1","kilotonnes","1.6025","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2014","2014","3050","FAO TIER 1","kilotonnes","34.1581","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2015","2015","3050","FAO TIER 1","kilotonnes","628.4412","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2015","2015","3050","FAO TIER 1","kilotonnes","1.6136","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2015","2015","3050","FAO TIER 1","kilotonnes","34.139","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2016","2016","3050","FAO TIER 1","kilotonnes","628.5325","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2016","2016","3050","FAO TIER 1","kilotonnes","1.6225","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2016","2016","3050","FAO TIER 1","kilotonnes","34.1769","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2017","2017","3050","FAO TIER 1","kilotonnes","629.1435","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2017","2017","3050","FAO TIER 1","kilotonnes","1.6539","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2017","2017","3050","FAO TIER 1","kilotonnes","34.3033","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2018","2018","3050","FAO TIER 1","kilotonnes","630.131","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2018","2018","3050","FAO TIER 1","kilotonnes","1.6672","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2018","2018","3050","FAO TIER 1","kilotonnes","34.4371","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2019","2019","3050","FAO TIER 1","kilotonnes","630.9805","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2019","2019","3050","FAO TIER 1","kilotonnes","1.6792","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2019","2019","3050","FAO TIER 1","kilotonnes","34.528","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6991","Food systems waste disposal","2020","2020","3050","FAO TIER 1","kilotonnes","630.7563","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6991","Food systems waste disposal","2020","2020","3050","FAO TIER 1","kilotonnes","1.6907","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6991","Food systems waste disposal","2020","2020","3050","FAO TIER 1","kilotonnes","34.4192","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","14.8719","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","0.1315","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","11013.1228","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","16.5212","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.1504","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","12421.7034","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","16.9077","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.1585","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","13854.8832","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","20.2934","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.1814","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","16165.9608","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","20.6567","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.1859","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","16032.6312","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","21.7737","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.1845","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","16351.5625","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","21.5195","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","0.1821","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","15524.8255","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","21.465","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","0.17","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2018","2018","3050","FAO TIER 1","kilotonnes","14296.924","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","21.465","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","0.17","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2019","2019","3050","FAO TIER 1","kilotonnes","14296.924","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","21.5749","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","0.1761","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6507","Food Processing","2020","2020","3050","FAO TIER 1","kilotonnes","13400.069","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kilotonnes","1.0233","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kilotonnes","0.0986","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2001","2001","3050","FAO TIER 1","kilotonnes","5000.665","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kilotonnes","1.0612","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kilotonnes","0.1061","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2002","2002","3050","FAO TIER 1","kilotonnes","5284.7","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kilotonnes","1.0838","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kilotonnes","0.1092","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2003","2003","3050","FAO TIER 1","kilotonnes","5632.605","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kilotonnes","1.0833","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kilotonnes","0.1114","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2004","2004","3050","FAO TIER 1","kilotonnes","6047.085","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kilotonnes","0.9896","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kilotonnes","0.1077","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2005","2005","3050","FAO TIER 1","kilotonnes","6046.285","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kilotonnes","0.9607","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kilotonnes","0.1","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2006","2006","3050","FAO TIER 1","kilotonnes","5649.445","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kilotonnes","1.1619","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kilotonnes","0.1069","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2007","2007","3050","FAO TIER 1","kilotonnes","5981.065","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kilotonnes","1.3489","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kilotonnes","0.1056","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2008","2008","3050","FAO TIER 1","kilotonnes","5706.795","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kilotonnes","1.5862","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kilotonnes","0.1151","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2009","2009","3050","FAO TIER 1","kilotonnes","6079.29","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kilotonnes","1.7089","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kilotonnes","0.1173","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2010","2010","3050","FAO TIER 1","kilotonnes","6157.055","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kilotonnes","1.9632","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kilotonnes","0.1236","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2011","2011","3050","FAO TIER 1","kilotonnes","6467.835","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kilotonnes","2.2053","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kilotonnes","0.131","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2012","2012","3050","FAO TIER 1","kilotonnes","6765.385","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kilotonnes","2.5574","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kilotonnes","0.1322","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2013","2013","3050","FAO TIER 1","kilotonnes","6690.675","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kilotonnes","2.6778","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kilotonnes","0.1297","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2014","2014","3050","FAO TIER 1","kilotonnes","6454.06","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kilotonnes","2.6563","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kilotonnes","0.1376","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2015","2015","3050","FAO TIER 1","kilotonnes","6858.48","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kilotonnes","2.5684","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kilotonnes","0.1445","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2016","2016","3050","FAO TIER 1","kilotonnes","7290.585","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kilotonnes","2.4369","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kilotonnes","0.1474","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2017","2017","3050","FAO TIER 1","kilotonnes","7965.395","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kilotonnes","2.4258","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kilotonnes","0.1449","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2018","2018","3050","FAO TIER 1","kilotonnes","7831.635","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kilotonnes","2.5138","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kilotonnes","0.1447","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2019","2019","3050","FAO TIER 1","kilotonnes","7700.2554","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7225","Emissions (CH4)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kilotonnes","2.5267","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7230","Emissions (N2O)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kilotonnes","0.1499","E","Estimated value",""
"GT","Emissions Totals","764","Thailand","7273","Emissions (CO2)","6815","Food Transport","2020","2020","3050","FAO TIER 1","kilotonnes","7217.2135","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kilotonnes","99.0477","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kilotonnes","2.5679","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kilotonnes","98.4364","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kilotonnes","2.5521","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kilotonnes","103.2157","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kilotonnes","2.676","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kilotonnes","104.9581","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kilotonnes","2.7211","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kilotonnes","106.6527","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kilotonnes","2.7651","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kilotonnes","99.9711","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kilotonnes","2.5918","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kilotonnes","119.1033","E","Estimated value",""
